function,inv_max_fpr,projected_eles,num_gen_eles,len_gen_eles,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,actual_fpr,num_hashes,table_size
TestBloomFilterStringQuery,2048,1000,8,64,229347,3064.03,3060.25,ns,,,,,,0,11,15872
TestBloomFilterStringQuery,2,4096,8,64,231322,3021.04,3019.05,ns,,,,,,0,1,5912
TestBloomFilterStringQuery,8,4096,8,64,228579,3036.76,3034.99,ns,,,,,,0,3,17728
TestBloomFilterStringQuery,64,4096,8,64,230872,3049.01,3046.73,ns,,,,,,0,6,35456
TestBloomFilterStringQuery,512,4096,8,64,231478,3047.3,3043.49,ns,,,,,,0,9,53184
TestBloomFilterStringQuery,2048,4096,8,64,228817,3123.78,3116.01,ns,,,,,,0,11,65008
TestBloomFilterStringQuery,2,32768,8,64,231184,3029.67,3028.67,ns,,,,,,0,1,47280
TestBloomFilterStringQuery,8,32768,8,64,231492,3019.05,3017.13,ns,,,,,,0,3,141824
TestBloomFilterStringQuery,64,32768,8,64,231290,3040.81,3037.84,ns,,,,,,0,6,283648
TestBloomFilterStringQuery,512,32768,8,64,230460,3048.01,3044.91,ns,,,,,,0,9,425472
TestBloomFilterStringQuery,2048,32768,8,64,228207,3098.8,3086.44,ns,,,,,,0,11,520016
TestBloomFilterStringQuery,2,262144,8,64,232068,3029.86,3029.39,ns,,,,,,0,1,378200
TestBloomFilterStringQuery,8,262144,8,64,230013,3020.36,3019.32,ns,,,,,,0,3,1.13458e+06
TestBloomFilterStringQuery,64,262144,8,64,230520,3050.33,3045.81,ns,,,,,,0,6,2.26917e+06
TestBloomFilterStringQuery,512,262144,8,64,227058,3052.03,3045.68,ns,,,,,,0,9,3.40374e+06
TestBloomFilterStringQuery,2048,262144,8,64,229027,3061.74,3055.62,ns,,,,,,0,11,4.16014e+06
TestBloomFilterStringQuery,2,1000000,8,64,228847,3013.08,3008.46,ns,,,,,,0,1,1.4427e+06
TestBloomFilterStringQuery,8,1000000,8,64,231260,3033.02,3032.73,ns,,,,,,0,3,4.32809e+06
TestBloomFilterStringQuery,64,1000000,8,64,229346,3047.43,3050.19,ns,,,,,,0,6,8.65618e+06
TestBloomFilterStringQuery,512,1000000,8,64,230316,3058.29,3054.11,ns,,,,,,0,9,1.29843e+07
TestBloomFilterStringQuery,2048,1000000,8,64,228180,3087.26,3077.92,ns,,,,,,0,11,1.58696e+07
TestBloomFilterStringQuery,2,1000,64,64,129309,5329.59,5335.61,ns,,,,,,42.1875,1,1448
TestBloomFilterStringQuery,8,1000,64,64,122609,5652.26,5644.65,ns,,,,,,0,3,4328
TestBloomFilterStringQuery,64,1000,64,64,136298,5131.58,5113.35,ns,,,,,,0,6,8656
TestBloomFilterStringQuery,512,1000,64,64,133575,5324.09,5297.85,ns,,,,,,0,9,12984
TestBloomFilterStringQuery,2048,1000,64,64,133654,5185.64,5160.74,ns,,,,,,0,11,15872
TestBloomFilterStringQuery,2,4096,64,64,138345,5032.19,5027.77,ns,,,,,,9.375,1,5912
TestBloomFilterStringQuery,8,4096,64,64,135630,5137.36,5128.6,ns,,,,,,0,3,17728
TestBloomFilterStringQuery,64,4096,64,64,139090,4977.5,4966.94,ns,,,,,,0,6,35456
TestBloomFilterStringQuery,512,4096,64,64,136737,5130.81,5105.07,ns,,,,,,0,9,53184
TestBloomFilterStringQuery,2048,4096,64,64,131539,5156.68,5120.72,ns,,,,,,0,11,65008
TestBloomFilterStringQuery,2,32768,64,64,139813,5130.29,5121.46,ns,,,,,,0,1,47280
TestBloomFilterStringQuery,8,32768,64,64,133861,5152.87,5137.14,ns,,,,,,0,3,141824
TestBloomFilterStringQuery,64,32768,64,64,138499,5036.31,5017.73,ns,,,,,,0,6,283648
TestBloomFilterStringQuery,512,32768,64,64,138699,5073.93,5044.79,ns,,,,,,0,9,425472
TestBloomFilterStringQuery,2048,32768,64,64,133720,5149.54,5106.9,ns,,,,,,0,11,520016
TestBloomFilterStringQuery,2,262144,64,64,141561,4924.17,4919.36,ns,,,,,,0,1,378200
TestBloomFilterStringQuery,8,262144,64,64,137220,5060.66,5049.4,ns,,,,,,0,3,1.13458e+06
TestBloomFilterStringQuery,64,262144,64,64,136380,5122.41,5098.91,ns,,,,,,0,6,2.26917e+06
TestBloomFilterStringQuery,512,262144,64,64,135891,5218.22,5170.06,ns,,,,,,0,9,3.40374e+06
TestBloomFilterStringQuery,2048,262144,64,64,133828,5225.51,5173.48,ns,,,,,,0,11,4.16014e+06
TestBloomFilterStringQuery,2,1000000,64,64,132964,5020.89,5013.75,ns,,,,,,0,1,1.4427e+06
TestBloomFilterStringQuery,8,1000000,64,64,134520,5100.04,5079.89,ns,,,,,,0,3,4.32809e+06
TestBloomFilterStringQuery,64,1000000,64,64,136181,5099.06,5074.13,ns,,,,,,0,6,8.65618e+06
