function,inv_max_fpr,projected_eles,num_gen_eles,len_gen_eles,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,actual_fpr,num_hashes,table_size
TestBloomFilterStringQuery,512,4096,8,100,562054,1248.92,1247.77,ns,,,,,,0,9,53184
TestBloomFilterStringQuery,2048,4096,8,100,560610,1246.48,1245.16,ns,,,,,,0,11,65008
TestBloomFilterStringQuery,2,32768,8,100,560498,1250.23,1249.46,ns,,,,,,0,1,47280
TestBloomFilterStringQuery,8,32768,8,100,555925,1252.84,1251.68,ns,,,,,,0,3,141824
TestBloomFilterStringQuery,64,32768,8,100,559331,1254.59,1253.7,ns,,,,,,0,6,283648
TestBloomFilterStringQuery,512,32768,8,100,561230,1246.19,1245.38,ns,,,,,,0,9,425472
TestBloomFilterStringQuery,2048,32768,8,100,560440,1249.31,1248.05,ns,,,,,,0,11,520016
TestBloomFilterStringQuery,2,262144,8,100,559368,1250.07,1249.39,ns,,,,,,0,1,378200
TestBloomFilterStringQuery,8,262144,8,100,560773,1250.94,1250.43,ns,,,,,,0,3,1.13458e+06
TestBloomFilterStringQuery,64,262144,8,100,559710,1249.13,1248.55,ns,,,,,,0,6,2.26917e+06
TestBloomFilterStringQuery,512,262144,8,100,560174,1251.25,1248.36,ns,,,,,,0,9,3.40374e+06
TestBloomFilterStringQuery,2048,262144,8,100,560517,1253.89,1252.21,ns,,,,,,0,11,4.16014e+06
TestBloomFilterStringQuery,2,1000000,8,100,559824,1252.07,1251.59,ns,,,,,,0,1,1.4427e+06
TestBloomFilterStringQuery,8,1000000,8,100,561162,1250.82,1250.3,ns,,,,,,0,3,4.32809e+06
TestBloomFilterStringQuery,64,1000000,8,100,557132,1256.2,1255.26,ns,,,,,,0,6,8.65618e+06
TestBloomFilterStringQuery,512,1000000,8,100,560401,1248.98,1248.38,ns,,,,,,0,9,1.29843e+07
TestBloomFilterStringQuery,2048,1000000,8,100,558081,1254.14,1253.08,ns,,,,,,0,11,1.58696e+07
TestBloomFilterStringQuery,2,1000,64,100,234601,2984.45,2983.83,ns,,,,,,18.75,1,1448
TestBloomFilterStringQuery,8,1000,64,100,198541,3524.71,3523.89,ns,,,,,,1.5625,3,4328
TestBloomFilterStringQuery,64,1000,64,100,237734,2943.7,2941.85,ns,,,,,,0,6,8656
TestBloomFilterStringQuery,512,1000,64,100,240765,2918.62,2909.52,ns,,,,,,0,9,12984
TestBloomFilterStringQuery,2048,1000,64,100,230134,3051.86,3039.86,ns,,,,,,0,11,15872
TestBloomFilterStringQuery,2,4096,64,100,241424,2895.89,2895.63,ns,,,,,,12.5,1,5912
TestBloomFilterStringQuery,8,4096,64,100,221974,3157.47,3153.33,ns,,,,,,0,3,17728
TestBloomFilterStringQuery,64,4096,64,100,248530,2820.3,2818.47,ns,,,,,,0,6,35456
TestBloomFilterStringQuery,512,4096,64,100,248804,2818.65,2811.43,ns,,,,,,0,9,53184
TestBloomFilterStringQuery,2048,4096,64,100,248818,2824.82,2814.7,ns,,,,,,0,11,65008
TestBloomFilterStringQuery,2,32768,64,100,251840,2778.63,2777.63,ns,,,,,,1.5625,1,47280
TestBloomFilterStringQuery,8,32768,64,100,248259,2829.82,2825.14,ns,,,,,,0,3,141824
TestBloomFilterStringQuery,64,32768,64,100,246233,2845.49,2842.79,ns,,,,,,0,6,283648
TestBloomFilterStringQuery,512,32768,64,100,246033,2870.59,2853.33,ns,,,,,,0,9,425472
TestBloomFilterStringQuery,2048,32768,64,100,248519,2837.45,2814.05,ns,,,,,,0,11,520016
TestBloomFilterStringQuery,2,262144,64,100,251603,2787.35,2784.54,ns,,,,,,0,1,378200
TestBloomFilterStringQuery,8,262144,64,100,245790,2844.76,2842.45,ns,,,,,,0,3,1.13458e+06
TestBloomFilterStringQuery,64,262144,64,100,246723,2848.97,2838.56,ns,,,,,,0,6,2.26917e+06
TestBloomFilterStringQuery,512,262144,64,100,245542,2874.93,2851.67,ns,,,,,,0,9,3.40374e+06
TestBloomFilterStringQuery,2048,262144,64,100,244605,2889.02,2864.93,ns,,,,,,0,11,4.16014e+06
TestBloomFilterStringQuery,2,1000000,64,100,248175,2820.34,2819.28,ns,,,,,,1.5625,1,1.4427e+06
TestBloomFilterStringQuery,8,1000000,64,100,248473,2830.54,2821.58,ns,,,,,,0,3,4.32809e+06
TestBloomFilterStringQuery,64,1000000,64,100,245622,2855.99,2845.75,ns,,,,,,0,6,8.65618e+06
TestBloomFilterStringQuery,512,1000000,64,100,244592,2881.96,2861.57,ns,,,,,,0,9,1.29843e+07
TestBloomFilterStringQuery,2048,1000000,64,100,244419,2891.43,2864.79,ns,,,,,,0,11,1.58696e+07
TestBloomFilterStringQuery,2,1000,512,100,42528,16483.2,16469,ns,,,,,,94.5312,1,1448
TestBloomFilterStringQuery,8,1000,512,100,19351,36182.8,36168.5,ns,,,,,,84.9609,3,4328
TestBloomFilterStringQuery,64,1000,512,100,22383,31272.9,31261,ns,,,,,,2.53906,6,8656
TestBloomFilterStringQuery,512,1000,512,100,25767,27185.5,27172.8,ns,,,,,,0,9,12984
TestBloomFilterStringQuery,2048,1000,512,100,24096,29070.1,29059.4,ns,,,,,,2.53906,11,15872
TestBloomFilterStringQuery,2,4096,512,100,37370,18729.6,18719.7,ns,,,,,,48.8281,1,5912
TestBloomFilterStringQuery,8,4096,512,100,32618,21480.1,21468.2,ns,,,,,,13.6719,3,17728
TestBloomFilterStringQuery,64,4096,512,100,36999,18929,18916.7,ns,,,,,,0.585938,6,35456
TestBloomFilterStringQuery,512,4096,512,100,39173,17879.9,17868.3,ns,,,,,,0,9,53184
TestBloomFilterStringQuery,2048,4096,512,100,36195,19348.4,19335.8,ns,,,,,,0,11,65008
TestBloomFilterStringQuery,2,32768,512,100,45023,15556.3,15546.4,ns,,,,,,8.20312,1,47280
TestBloomFilterStringQuery,8,32768,512,100,42580,16454.2,16439.5,ns,,,,,,1.36719,3,141824
TestBloomFilterStringQuery,64,32768,512,100,44917,15610.1,15588.8,ns,,,,,,0,6,283648
TestBloomFilterStringQuery,512,32768,512,100,44521,15730.1,15710.6,ns,,,,,,0,9,425472
TestBloomFilterStringQuery,2048,32768,512,100,43717,16041.4,16020.3,ns,,,,,,0,11,520016
TestBloomFilterStringQuery,2,262144,512,100,46209,15155.2,15145,ns,,,,,,0.390625,1,378200
TestBloomFilterStringQuery,8,262144,512,100,45743,15320.7,15302.3,ns,,,,,,0,3,1.13458e+06
TestBloomFilterStringQuery,64,262144,512,100,44465,15783.2,15738.2,ns,,,,,,0,6,2.26917e+06
TestBloomFilterStringQuery,512,262144,512,100,43866,16004.5,15954.7,ns,,,,,,0,9,3.40374e+06
TestBloomFilterStringQuery,2048,262144,512,100,42505,16552.2,16465.6,ns,,,,,,0,11,4.16014e+06
TestBloomFilterStringQuery,2,1000000,512,100,46064,15209.4,15194.6,ns,,,,,,0.195312,1,1.4427e+06
TestBloomFilterStringQuery,8,1000000,512,100,45117,15531,15514,ns,,,,,,0,3,4.32809e+06
TestBloomFilterStringQuery,64,1000000,512,100,43227,16237.9,16181.7,ns,,,,,,0,6,8.65618e+06
TestBloomFilterStringQuery,512,1000000,512,100,41122,17169.7,17098.4,ns,,,,,,0,9,1.29843e+07
TestBloomFilterStringQuery,2048,1000000,512,100,40222,17576.7,17486.6,ns,,,,,,0,11,1.58696e+07
TestBloomFilterStringQuery,2,1000,4096,100,5777,121171,121161,ns,,,,,,100,1,1448
TestBloomFilterStringQuery,8,1000,4096,100,2436,287349,287338,ns,,,,,,100,3,4328
TestBloomFilterStringQuery,64,1000,4096,100,1914,365738,365728,ns,,,,,,50,6,8656
TestBloomFilterStringQuery,512,1000,4096,100,967,723366,723359,ns,,,,,,75.2197,9,12984
TestBloomFilterStringQuery,2048,1000,4096,100,1998,350332,350320,ns,,,,,,25,11,15872
TestBloomFilterStringQuery,2,4096,4096,100,5803,120579,120564,ns,,,,,,99.7314,1,5912
TestBloomFilterStringQuery,8,4096,4096,100,4061,172386,172374,ns,,,,,,25,3,17728
TestBloomFilterStringQuery,64,4096,4096,100,3243,215850,215839,ns,,,,,,23.8525,6,35456
TestBloomFilterStringQuery,512,4096,4096,100,2623,266849,266831,ns,,,,,,19.6289,9,53184
TestBloomFilterStringQuery,2048,4096,4096,100,2390,292789,292771,ns,,,,,,2.6123,11,65008
TestBloomFilterStringQuery,2,32768,4096,100,5718,122454,122440,ns,,,,,,38.3789,1,47280
TestBloomFilterStringQuery,8,32768,4096,100,4252,164610,164598,ns,,,,,,15.1855,3,141824
TestBloomFilterStringQuery,64,32768,4096,100,5079,137859,137832,ns,,,,,,0.390625,6,283648
TestBloomFilterStringQuery,512,32768,4096,100,5236,133696,133666,ns,,,,,,0.0244141,9,425472
TestBloomFilterStringQuery,2048,32768,4096,100,4757,147176,147143,ns,,,,,,0,11,520016
TestBloomFilterStringQuery,2,262144,4096,100,5859,119494,119474,ns,,,,,,9.2041,1,378200
TestBloomFilterStringQuery,8,262144,4096,100,5564,125840,125806,ns,,,,,,0.0732422,3,1.13458e+06
TestBloomFilterStringQuery,64,262144,4096,100,5730,122218,122147,ns,,,,,,0,6,2.26917e+06
TestBloomFilterStringQuery,512,262144,4096,100,5620,124651,124550,ns,,,,,,0,9,3.40374e+06
TestBloomFilterStringQuery,2048,262144,4096,100,5602,125065,124975,ns,,,,,,0,11,4.16014e+06
TestBloomFilterStringQuery,2,1000000,4096,100,6055,115584,115559,ns,,,,,,2.56348,1,1.4427e+06
TestBloomFilterStringQuery,8,1000000,4096,100,5442,128618,128555,ns,,,,,,0,3,4.32809e+06
TestBloomFilterStringQuery,64,1000000,4096,100,5446,128629,128555,ns,,,,,,0,6,8.65618e+06
TestBloomFilterStringQuery,512,1000000,4096,100,5421,129147,129058,ns,,,,,,0,9,1.29843e+07
TestBloomFilterStringQuery,2048,1000000,4096,100,5371,130467,130385,ns,,,,,,0,11,1.58696e+07
TestBloomFilterStringQuery,2,1000,8192,100,2901,241300,241285,ns,,,,,,100,1,1448
TestBloomFilterStringQuery,8,1000,8192,100,1221,573680,573666,ns,,,,,,100,3,4328
TestBloomFilterStringQuery,64,1000,8192,100,958,730565,730551,ns,,,,,,50,6,8656
TestBloomFilterStringQuery,512,1000,8192,100,433,1.61461e+06,1.6146e+06,ns,,,,,,98.4375,9,12984
TestBloomFilterStringQuery,2048,1000,8192,100,1000,699738,699705,ns,,,,,,25,11,15872
TestBloomFilterStringQuery,2,4096,8192,100,2918,239845,239822,ns,,,,,,100,1,5912
TestBloomFilterStringQuery,8,4096,8192,100,2261,309666,309654,ns,,,,,,25,3,17728
TestBloomFilterStringQuery,64,4096,8192,100,1584,441900,441883,ns,,,,,,24.9023,6,35456
TestBloomFilterStringQuery,512,4096,8192,100,1226,571185,571167,ns,,,,,,24.707,9,53184
TestBloomFilterStringQuery,2048,4096,8192,100,807,867192,867175,ns,,,,,,21.3867,11,65008
TestBloomFilterStringQuery,2,32768,8192,100,2976,235186,235174,ns,,,,,,46.9849,1,47280
TestBloomFilterStringQuery,8,32768,8192,100,2277,307483,307465,ns,,,,,,23.2056,3,141824
TestBloomFilterStringQuery,64,32768,8192,100,1936,361590,361567,ns,,,,,,7.86133,6,283648
TestBloomFilterStringQuery,512,32768,8192,100,2029,344877,344846,ns,,,,,,0.952148,9,425472
TestBloomFilterStringQuery,2048,32768,8192,100,1955,358062,358025,ns,,,,,,0,11,520016
TestBloomFilterStringQuery,2,262144,8192,100,2835,246949,246927,ns,,,,,,15.7959,1,378200
TestBloomFilterStringQuery,8,262144,8192,100,2501,279804,279756,ns,,,,,,0.390625,3,1.13458e+06
TestBloomFilterStringQuery,64,262144,8192,100,2830,247306,247224,ns,,,,,,0,6,2.26917e+06
TestBloomFilterStringQuery,512,262144,8192,100,2822,248140,248058,ns,,,,,,0,9,3.40374e+06
TestBloomFilterStringQuery,2048,262144,8192,100,2725,256929,256855,ns,,,,,,0,11,4.16014e+06
TestBloomFilterStringQuery,2,1000000,8192,100,2996,233642,233612,ns,,,,,,5.17578,1,1.4427e+06
TestBloomFilterStringQuery,8,1000000,8192,100,2664,262865,262801,ns,,,,,,0,3,4.32809e+06
TestBloomFilterStringQuery,64,1000000,8192,100,2724,256992,256930,ns,,,,,,0,6,8.65618e+06
TestBloomFilterStringQuery,512,1000000,8192,100,2758,253770,253706,ns,,,,,,0,9,1.29843e+07
TestBloomFilterStringQuery,2048,1000000,8192,100,2689,260378,260300,ns,,,,,,0,11,1.58696e+07
TestBloomFilterIntQuery,2,1000,8,10,538651,1299.57,1299.58,ns,,,,,,0,1,1448
TestBloomFilterIntQuery,8,1000,8,10,446055,1569.14,1569.14,ns,,,,,,0,3,4328
TestBloomFilterIntQuery,64,1000,8,10,353979,1977.25,1977.26,ns,,,,,,0,6,8656
TestBloomFilterIntQuery,512,1000,8,10,288577,2425.53,2425.53,ns,,,,,,0,9,12984
TestBloomFilterIntQuery,2048,1000,8,10,259598,2695.94,2695.96,ns,,,,,,0,11,15872
TestBloomFilterIntQuery,2,4096,8,10,538712,1299.7,1299.7,ns,,,,,,0,1,5912
TestBloomFilterIntQuery,8,4096,8,10,445440,1571.2,1571.2,ns,,,,,,0,3,17728
TestBloomFilterIntQuery,64,4096,8,10,548270,1276.45,1276.46,ns,,,,,,0,6,35456
TestBloomFilterIntQuery,512,4096,8,10,288578,2425.48,2425.49,ns,,,,,,0,9,53184
TestBloomFilterIntQuery,2048,4096,8,10,385111,1818.52,1818.53,ns,,,,,,0,11,65008
TestBloomFilterIntQuery,2,32768,8,10,547725,1276.22,1276.23,ns,,,,,,0,1,47280
TestBloomFilterIntQuery,8,32768,8,10,548180,1276.4,1276.4,ns,,,,,,0,3,141824
TestBloomFilterIntQuery,64,32768,8,10,548174,1276.51,1276.51,ns,,,,,,0,6,283648
TestBloomFilterIntQuery,512,32768,8,10,548781,1276.39,1276.4,ns,,,,,,0,9,425472
TestBloomFilterIntQuery,2048,32768,8,10,548372,1276.42,1276.43,ns,,,,,,0,11,520016
TestBloomFilterIntQuery,2,262144,8,10,548219,1276.44,1276.45,ns,,,,,,0,1,378200
TestBloomFilterIntQuery,8,262144,8,10,548248,1276.37,1276.38,ns,,,,,,0,3,1.13458e+06
TestBloomFilterIntQuery,64,262144,8,10,548225,1276.2,1276.19,ns,,,,,,0,6,2.26917e+06
TestBloomFilterIntQuery,512,262144,8,10,548236,1276.33,1276.34,ns,,,,,,0,9,3.40374e+06
TestBloomFilterIntQuery,2048,262144,8,10,548331,1276.34,1276.35,ns,,,,,,0,11,4.16014e+06
TestBloomFilterIntQuery,2,1000000,8,10,548680,1276.5,1276.51,ns,,,,,,0,1,1.4427e+06
TestBloomFilterIntQuery,8,1000000,8,10,548321,1276.52,1276.52,ns,,,,,,0,3,4.32809e+06
TestBloomFilterIntQuery,64,1000000,8,10,547699,1276.54,1276.54,ns,,,,,,0,6,8.65618e+06
TestBloomFilterIntQuery,512,1000000,8,10,548241,1276.44,1276.45,ns,,,,,,0,9,1.29843e+07
TestBloomFilterIntQuery,2048,1000000,8,10,547660,1277.65,1277.66,ns,,,,,,0,11,1.58696e+07
TestBloomFilterIntQuery,2,1000,64,10,225612,3113.96,3114,ns,,,,,,0,1,1448
TestBloomFilterIntQuery,8,1000,64,10,126240,5526.09,5526.13,ns,,,,,,0,3,4328
TestBloomFilterIntQuery,64,1000,64,10,75488,9266.11,9266.17,ns,,,,,,0,6,8656
TestBloomFilterIntQuery,512,1000,64,10,52858,13241.2,13241.3,ns,,,,,,0,9,12984
TestBloomFilterIntQuery,2048,1000,64,10,44567,15692.1,15692,ns,,,,,,0,11,15872
TestBloomFilterIntQuery,2,4096,64,10,224785,3113.94,3113.95,ns,,,,,,0,1,5912
TestBloomFilterIntQuery,8,4096,64,10,124618,5601.66,5601.7,ns,,,,,,0,3,17728
TestBloomFilterIntQuery,64,4096,64,10,240728,2908.07,2908.11,ns,,,,,,0,6,35456
TestBloomFilterIntQuery,512,4096,64,10,52884,13225.9,13226,ns,,,,,,0,9,53184
TestBloomFilterIntQuery,2048,4096,64,10,89692,7803.41,7803.44,ns,,,,,,0,11,65008
TestBloomFilterIntQuery,2,32768,64,10,240946,2904.56,2904.55,ns,,,,,,0,1,47280
TestBloomFilterIntQuery,8,32768,64,10,240876,2904.81,2904.85,ns,,,,,,0,3,141824
TestBloomFilterIntQuery,64,32768,64,10,240812,2904.28,2904.3,ns,,,,,,0,6,283648
TestBloomFilterIntQuery,512,32768,64,10,240924,2905.6,2905.62,ns,,,,,,0,9,425472
TestBloomFilterIntQuery,2048,32768,64,10,240864,2906.08,2906.08,ns,,,,,,0,11,520016
TestBloomFilterIntQuery,2,262144,64,10,240712,2906.38,2906.39,ns,,,,,,0,1,378200
TestBloomFilterIntQuery,8,262144,64,10,240649,2908.77,2908.79,ns,,,,,,0,3,1.13458e+06
TestBloomFilterIntQuery,64,262144,64,10,240773,2906.61,2906.64,ns,,,,,,0,6,2.26917e+06
TestBloomFilterIntQuery,512,262144,64,10,240657,2906.63,2906.65,ns,,,,,,0,9,3.40374e+06
TestBloomFilterIntQuery,2048,262144,64,10,240716,2908.5,2908.5,ns,,,,,,0,11,4.16014e+06
TestBloomFilterIntQuery,2,1000000,64,10,240781,2907.11,2907.13,ns,,,,,,0,1,1.4427e+06
TestBloomFilterIntQuery,8,1000000,64,10,240666,2908.29,2908.31,ns,,,,,,0,3,4.32809e+06
TestBloomFilterIntQuery,64,1000000,64,10,240640,2907.28,2907.3,ns,,,,,,0,6,8.65618e+06
TestBloomFilterIntQuery,512,1000000,64,10,240686,2908.66,2908.68,ns,,,,,,0,9,1.29843e+07
TestBloomFilterIntQuery,2048,1000000,64,10,240246,2912.29,2912.27,ns,,,,,,0,11,1.58696e+07
TestBloomFilterIntQuery,2,1000,512,10,39565,17685.2,17685.4,ns,,,,,,0,1,1448
TestBloomFilterIntQuery,8,1000,512,10,18925,36985.5,36985.7,ns,,,,,,0,3,4328
TestBloomFilterIntQuery,64,1000,512,10,10375,67354.3,67354.9,ns,,,,,,0,6,8656
TestBloomFilterIntQuery,512,1000,512,10,7038,99473.9,99474.3,ns,,,,,,0,9,12984
TestBloomFilterIntQuery,2048,1000,512,10,5856,119511,119512,ns,,,,,,0,11,15872
TestBloomFilterIntQuery,2,4096,512,10,39431,17666,17665.9,ns,,,,,,0,1,5912
TestBloomFilterIntQuery,8,4096,512,10,18243,38307.5,38307.9,ns,,,,,,0,3,17728
TestBloomFilterIntQuery,64,4096,512,10,44116,15861.4,15861.4,ns,,,,,,0,6,35456
TestBloomFilterIntQuery,512,4096,512,10,7036,99475.9,99476.5,ns,,,,,,0,9,53184
TestBloomFilterIntQuery,2048,4096,512,10,12592,55585.2,55585.5,ns,,,,,,0,11,65008
TestBloomFilterIntQuery,2,32768,512,10,44121,15845.5,15845.5,ns,,,,,,0,1,47280
TestBloomFilterIntQuery,8,32768,512,10,44167,15849,15849.1,ns,,,,,,0,3,141824
TestBloomFilterIntQuery,64,32768,512,10,44170,15846,15846.2,ns,,,,,,0,6,283648
TestBloomFilterIntQuery,512,32768,512,10,44173,15844.9,15845,ns,,,,,,0,9,425472
TestBloomFilterIntQuery,2048,32768,512,10,44172,15846.4,15846.5,ns,,,,,,0,11,520016
TestBloomFilterIntQuery,2,262144,512,10,44130,15859.8,15860,ns,,,,,,0,1,378200
TestBloomFilterIntQuery,8,262144,512,10,44102,15864.4,15864.5,ns,,,,,,0,3,1.13458e+06
TestBloomFilterIntQuery,64,262144,512,10,44161,15846,15846.1,ns,,,,,,0,6,2.26917e+06
TestBloomFilterIntQuery,512,262144,512,10,44133,15845.9,15846,ns,,,,,,0,9,3.40374e+06
TestBloomFilterIntQuery,2048,262144,512,10,44167,15845.3,15845.4,ns,,,,,,0,11,4.16014e+06
TestBloomFilterIntQuery,2,1000000,512,10,44111,16401,16401.1,ns,,,,,,0,1,1.4427e+06
TestBloomFilterIntQuery,8,1000000,512,10,44004,15911.8,15911.6,ns,,,,,,0,3,4.32809e+06
TestBloomFilterIntQuery,64,1000000,512,10,44159,15853.9,15853.8,ns,,,,,,0,6,8.65618e+06
TestBloomFilterIntQuery,512,1000000,512,10,44163,15850.5,15850.6,ns,,,,,,0,9,1.29843e+07
TestBloomFilterIntQuery,2048,1000000,512,10,44106,15863.8,15863.9,ns,,,,,,0,11,1.58696e+07
TestBloomFilterIntQuery,2,1000,4096,10,5521,128461,128463,ns,,,,,,0,1,1448
TestBloomFilterIntQuery,8,1000,4096,10,2443,286544,286545,ns,,,,,,0,3,4328
TestBloomFilterIntQuery,64,1000,4096,10,1333,524792,524790,ns,,,,,,0,6,8656
TestBloomFilterIntQuery,512,1000,4096,10,887,789090,789092,ns,,,,,,0,9,12984
TestBloomFilterIntQuery,2048,1000,4096,10,737,949776,949780,ns,,,,,,0,11,15872
TestBloomFilterIntQuery,2,4096,4096,10,5543,126279,126279,ns,,,,,,0,1,5912
TestBloomFilterIntQuery,8,4096,4096,10,2455,285498,285499,ns,,,,,,0,3,17728
TestBloomFilterIntQuery,64,4096,4096,10,1932,355001,354997,ns,,,,,,0,6,35456
TestBloomFilterIntQuery,512,4096,4096,10,1520,460260,460264,ns,,,,,,0,9,53184
TestBloomFilterIntQuery,2048,4096,4096,10,1506,465133,465136,ns,,,,,,0,11,65008
TestBloomFilterIntQuery,2,32768,4096,10,5870,119177,119179,ns,,,,,,0,1,47280
TestBloomFilterIntQuery,8,32768,4096,10,5861,119202,119202,ns,,,,,,0,3,141824
TestBloomFilterIntQuery,64,32768,4096,10,5872,119218,119219,ns,,,,,,0,6,283648
TestBloomFilterIntQuery,512,32768,4096,10,5873,119227,119227,ns,,,,,,0,9,425472
TestBloomFilterIntQuery,2048,32768,4096,10,5871,119218,119218,ns,,,,,,0,11,520016
TestBloomFilterIntQuery,2,262144,4096,10,5870,119428,119429,ns,,,,,,0,1,378200
TestBloomFilterIntQuery,8,262144,4096,10,5872,119374,119374,ns,,,,,,0,3,1.13458e+06
TestBloomFilterIntQuery,64,262144,4096,10,5867,119190,119191,ns,,,,,,0,6,2.26917e+06
TestBloomFilterIntQuery,512,262144,4096,10,5866,119243,119243,ns,,,,,,0,9,3.40374e+06
TestBloomFilterIntQuery,2048,262144,4096,10,5876,119219,119219,ns,,,,,,0,11,4.16014e+06
TestBloomFilterIntQuery,2,1000000,4096,10,5872,119178,119178,ns,,,,,,0,1,1.4427e+06
TestBloomFilterIntQuery,8,1000000,4096,10,5865,119343,119344,ns,,,,,,0,3,4.32809e+06
TestBloomFilterIntQuery,64,1000000,4096,10,5869,119187,119188,ns,,,,,,0,6,8.65618e+06
TestBloomFilterIntQuery,512,1000000,4096,10,5840,119192,119192,ns,,,,,,0,9,1.29843e+07
TestBloomFilterIntQuery,2048,1000000,4096,10,5862,119514,119514,ns,,,,,,0,11,1.58696e+07
TestBloomFilterIntQuery,2,1000,8192,10,2772,253533,253532,ns,,,,,,0,1,1448
TestBloomFilterIntQuery,8,1000,8192,10,1226,571237,571240,ns,,,,,,0,3,4328
TestBloomFilterIntQuery,64,1000,8192,10,667,1.04855e+06,1.04855e+06,ns,,,,,,0,6,8656
TestBloomFilterIntQuery,512,1000,8192,10,444,1.57816e+06,1.57817e+06,ns,,,,,,0,9,12984
TestBloomFilterIntQuery,2048,1000,8192,10,369,1.89875e+06,1.89876e+06,ns,,,,,,0,11,15872
TestBloomFilterIntQuery,2,4096,8192,10,2802,250443,250444,ns,,,,,,0,1,5912
TestBloomFilterIntQuery,8,4096,8192,10,1224,570272,570275,ns,,,,,,0,3,17728
TestBloomFilterIntQuery,64,4096,8192,10,994,704050,704053,ns,,,,,,0,6,35456
TestBloomFilterIntQuery,512,4096,8192,10,786,891021,891021,ns,,,,,,0,9,53184
TestBloomFilterIntQuery,2048,4096,8192,10,644,1.08686e+06,1.08687e+06,ns,,,,,,0,11,65008
TestBloomFilterIntQuery,2,32768,8192,10,2949,237344,237346,ns,,,,,,0,1,47280
TestBloomFilterIntQuery,8,32768,8192,10,2722,257204,257204,ns,,,,,,0,3,141824
TestBloomFilterIntQuery,64,32768,8192,10,2526,277074,277077,ns,,,,,,0,6,283648
TestBloomFilterIntQuery,512,32768,8192,10,2949,237309,237312,ns,,,,,,0,9,425472
TestBloomFilterIntQuery,2048,32768,8192,10,2949,237332,237334,ns,,,,,,0,11,520016
TestBloomFilterIntQuery,2,262144,8192,10,2949,237387,237389,ns,,,,,,0,1,378200
TestBloomFilterIntQuery,8,262144,8192,10,2949,237333,237334,ns,,,,,,0,3,1.13458e+06
TestBloomFilterIntQuery,64,262144,8192,10,2949,237323,237325,ns,,,,,,0,6,2.26917e+06
TestBloomFilterIntQuery,512,262144,8192,10,2949,237346,237349,ns,,,,,,0,9,3.40374e+06
TestBloomFilterIntQuery,2048,262144,8192,10,2949,237314,237316,ns,,,,,,0,11,4.16014e+06
TestBloomFilterIntQuery,2,1000000,8192,10,2949,237367,237371,ns,,,,,,0,1,1.4427e+06
TestBloomFilterIntQuery,8,1000000,8192,10,2950,237337,237338,ns,,,,,,0,3,4.32809e+06
TestBloomFilterIntQuery,64,1000000,8192,10,2949,237348,237349,ns,,,,,,0,6,8.65618e+06
TestBloomFilterIntQuery,512,1000000,8192,10,2949,237361,237363,ns,,,,,,0,9,1.29843e+07
TestBloomFilterIntQuery,2048,1000000,8192,10,2949,237399,237402,ns,,,,,,0,11,1.58696e+07
TestBloomFilterIntQuery,2,1000,8,64,538815,1299.04,1299.05,ns,,,,,,0,1,1448
TestBloomFilterIntQuery,8,1000,8,64,446121,1568.79,1568.8,ns,,,,,,0,3,4328
TestBloomFilterIntQuery,64,1000,8,64,354058,1977.29,1977.3,ns,,,,,,0,6,8656
TestBloomFilterIntQuery,512,1000,8,64,288698,2424.36,2424.37,ns,,,,,,0,9,12984
TestBloomFilterIntQuery,2048,1000,8,64,259648,2695.75,2695.76,ns,,,,,,0,11,15872
TestBloomFilterIntQuery,2,4096,8,64,538840,1299.3,1299.3,ns,,,,,,0,1,5912
TestBloomFilterIntQuery,8,4096,8,64,445659,1570.44,1570.45,ns,,,,,,0,3,17728
TestBloomFilterIntQuery,64,4096,8,64,549454,1273.67,1273.67,ns,,,,,,0,6,35456
TestBloomFilterIntQuery,512,4096,8,64,288723,2424.43,2424.45,ns,,,,,,0,9,53184
TestBloomFilterIntQuery,2048,4096,8,64,385308,1816.82,1816.84,ns,,,,,,0,11,65008
TestBloomFilterIntQuery,2,32768,8,64,548581,1276.01,1276.02,ns,,,,,,0,1,47280
TestBloomFilterIntQuery,8,32768,8,64,548683,1275.8,1275.81,ns,,,,,,0,3,141824
TestBloomFilterIntQuery,64,32768,8,64,549497,1273.69,1273.7,ns,,,,,,0,6,283648
TestBloomFilterIntQuery,512,32768,8,64,548573,1275.97,1275.97,ns,,,,,,0,9,425472
TestBloomFilterIntQuery,2048,32768,8,64,548725,1275.78,1275.79,ns,,,,,,0,11,520016
TestBloomFilterIntQuery,2,262144,8,64,548669,1275.83,1275.85,ns,,,,,,0,1,378200
TestBloomFilterIntQuery,8,262144,8,64,548661,1276.11,1276.12,ns,,,,,,0,3,1.13458e+06
TestBloomFilterIntQuery,64,262144,8,64,549641,1273.81,1273.82,ns,,,,,,0,6,2.26917e+06
TestBloomFilterIntQuery,512,262144,8,64,548653,1275.82,1275.83,ns,,,,,,0,9,3.40374e+06
TestBloomFilterIntQuery,2048,262144,8,64,548596,1275.86,1275.86,ns,,,,,,0,11,4.16014e+06
TestBloomFilterIntQuery,2,1000000,8,64,548572,1275.84,1275.85,ns,,,,,,0,1,1.4427e+06
TestBloomFilterIntQuery,8,1000000,8,64,548561,1275.89,1275.89,ns,,,,,,0,3,4.32809e+06
