function,inv_max_fpr,projected_eles,num_gen_eles,len_gen_eles,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,actual_fpr,num_hashes,table_size
TestBloomFilterStringQuery,512,4096,8,64,61635,11781.5,11466.1,ns,,,,,,0,9,53184
TestBloomFilterStringQuery,2048,4096,8,64,60369,12051.3,11702.1,ns,,,,,,0,11,65008
TestBloomFilterStringQuery,2,32768,8,64,82956,8516.41,8384.73,ns,,,,,,0,1,47280
TestBloomFilterStringQuery,8,32768,8,64,74370,9367.76,9176.13,ns,,,,,,0,3,141824
TestBloomFilterStringQuery,64,32768,8,64,68535,10588.3,10313.4,ns,,,,,,0,6,283648
TestBloomFilterStringQuery,512,32768,8,64,62582,11806.5,11453.8,ns,,,,,,0,9,425472
TestBloomFilterStringQuery,2048,32768,8,64,61068,12041.2,11674.7,ns,,,,,,0,11,520016
TestBloomFilterStringQuery,2,262144,8,64,81262,8713.82,8556.69,ns,,,,,,0,1,378200
TestBloomFilterStringQuery,8,262144,8,64,73435,9912.25,9682.97,ns,,,,,,0,3,1.13458e+06
TestBloomFilterStringQuery,64,262144,8,64,64369,11134.1,10792.4,ns,,,,,,0,6,2.26917e+06
TestBloomFilterStringQuery,512,262144,8,64,60150,12124,11702.4,ns,,,,,,0,9,3.40374e+06
TestBloomFilterStringQuery,2048,262144,8,64,55873,12898.5,12429.7,ns,,,,,,0,11,4.16014e+06
TestBloomFilterStringQuery,2,1000000,8,64,76748,9284.61,9098.11,ns,,,,,,0,1,1.4427e+06
TestBloomFilterStringQuery,8,1000000,8,64,69852,10471.1,10194.9,ns,,,,,,0,3,4.32809e+06
TestBloomFilterStringQuery,64,1000000,8,64,63052,11844.4,11443.5,ns,,,,,,0,6,8.65618e+06
TestBloomFilterStringQuery,512,1000000,8,64,54398,13680.4,13157,ns,,,,,,0,9,1.29843e+07
TestBloomFilterStringQuery,2048,1000000,8,64,49727,15336,14659.9,ns,,,,,,0,11,1.58696e+07
TestBloomFilterStringQuery,2,1000,64,64,43611,16447.5,16269.3,ns,,,,,,0,1,1448
TestBloomFilterStringQuery,8,1000,64,64,40713,16730.2,16521.5,ns,,,,,,0,3,4328
TestBloomFilterStringQuery,64,1000,64,64,40592,17424.9,17165.2,ns,,,,,,0,6,8656
TestBloomFilterStringQuery,512,1000,64,64,30023,23991.9,23638.3,ns,,,,,,0,9,12984
TestBloomFilterStringQuery,2048,1000,64,64,29548,24251.6,23887.4,ns,,,,,,0,11,15872
TestBloomFilterStringQuery,2,4096,64,64,45596,15790.5,15645.4,ns,,,,,,0,1,5912
TestBloomFilterStringQuery,8,4096,64,64,42477,16537.9,16344.1,ns,,,,,,0,3,17728
TestBloomFilterStringQuery,64,4096,64,64,39854,17623.9,17353.2,ns,,,,,,0,6,35456
TestBloomFilterStringQuery,512,4096,64,64,32798,21705.2,21378,ns,,,,,,0,9,53184
TestBloomFilterStringQuery,2048,4096,64,64,31564,22004,21649.2,ns,,,,,,0,11,65008
TestBloomFilterStringQuery,2,32768,64,64,44849,15687,15549.4,ns,,,,,,0,1,47280
TestBloomFilterStringQuery,8,32768,64,64,43064,16453.1,16256.6,ns,,,,,,0,3,141824
TestBloomFilterStringQuery,64,32768,64,64,40810,17599.9,17336.7,ns,,,,,,0,6,283648
TestBloomFilterStringQuery,512,32768,64,64,36231,19454.8,19116.2,ns,,,,,,0,9,425472
TestBloomFilterStringQuery,2048,32768,64,64,36010,19956.6,19575.2,ns,,,,,,0,11,520016
TestBloomFilterStringQuery,2,262144,64,64,44706,15956.3,15800.8,ns,,,,,,0,1,378200
TestBloomFilterStringQuery,8,262144,64,64,41761,17181.6,16932.5,ns,,,,,,0,3,1.13458e+06
TestBloomFilterStringQuery,64,262144,64,64,38534,18421.3,18071.1,ns,,,,,,0,6,2.26917e+06
TestBloomFilterStringQuery,512,262144,64,64,34963,19277.9,18861.2,ns,,,,,,0,9,3.40374e+06
TestBloomFilterStringQuery,2048,262144,64,64,35530,20382.7,19902.9,ns,,,,,,0,11,4.16014e+06
TestBloomFilterStringQuery,2,1000000,64,64,43070,16337.5,16145.9,ns,,,,,,0,1,1.4427e+06
TestBloomFilterStringQuery,8,1000000,64,64,40802,17737.9,17442.3,ns,,,,,,0,3,4.32809e+06
TestBloomFilterStringQuery,64,1000000,64,64,37366,19064.4,18680.8,ns,,,,,,0,6,8.65618e+06
TestBloomFilterStringQuery,512,1000000,64,64,34568,20773.5,20221.3,ns,,,,,,0,9,1.29843e+07
TestBloomFilterStringQuery,2048,1000000,64,64,32343,22909.2,22307.4,ns,,,,,,0,11,1.58696e+07
TestBloomFilterStringQuery,2,1000,512,64,9768,71081.6,70930.3,ns,,,,,,0,1,1448
TestBloomFilterStringQuery,8,1000,512,64,9710,71313,71122.7,ns,,,,,,0,3,4328
TestBloomFilterStringQuery,64,1000,512,64,9613,72426.2,72142.1,ns,,,,,,0,6,8656
TestBloomFilterStringQuery,512,1000,512,64,6122,114753,114421,ns,,,,,,0,9,12984
TestBloomFilterStringQuery,2048,1000,512,64,6145,116840,116365,ns,,,,,,0,11,15872
TestBloomFilterStringQuery,2,4096,512,64,9336,70949.4,70801.8,ns,,,,,,0,1,5912
TestBloomFilterStringQuery,8,4096,512,64,9739,71550.1,71330.4,ns,,,,,,0,3,17728
TestBloomFilterStringQuery,64,4096,512,64,9752,72024.3,71766.9,ns,,,,,,0,6,35456
TestBloomFilterStringQuery,512,4096,512,64,6738,103726,103410,ns,,,,,,0,9,53184
TestBloomFilterStringQuery,2048,4096,512,64,6967,99399,99046.4,ns,,,,,,0,11,65008
TestBloomFilterStringQuery,2,32768,512,64,9813,70861.8,70716.6,ns,,,,,,0,1,47280
TestBloomFilterStringQuery,8,32768,512,64,9869,71746.9,71519.4,ns,,,,,,0,3,141824
TestBloomFilterStringQuery,64,32768,512,64,9432,73908.8,73558.4,ns,,,,,,0,6,283648
TestBloomFilterStringQuery,512,32768,512,64,8835,79841,79410.5,ns,,,,,,0,9,425472
TestBloomFilterStringQuery,2048,32768,512,64,9021,78423.5,78013.1,ns,,,,,,0,11,520016
TestBloomFilterStringQuery,2,262144,512,64,9732,71342.8,71168.8,ns,,,,,,0,1,378200
TestBloomFilterStringQuery,8,262144,512,64,9502,72633.9,72384.1,ns,,,,,,0,3,1.13458e+06
TestBloomFilterStringQuery,64,262144,512,64,9580,74110.4,73743.2,ns,,,,,,0,6,2.26917e+06
TestBloomFilterStringQuery,512,262144,512,64,9354,76387.9,75900.8,ns,,,,,,0,9,3.40374e+06
TestBloomFilterStringQuery,2048,262144,512,64,9215,75317.2,74878.7,ns,,,,,,0,11,4.16014e+06
